Date,Open,High,Low,Close,Adj Close,Volume
2009-09-30,17.437500,17.500000,17.152500,17.277500,15.900345,30467200
2009-10-01,17.192499,17.540001,17.192499,17.280001,15.902640,28217200
2009-10-02,17.110001,17.275000,16.635000,16.947500,15.596642,35416400
2009-10-05,16.967501,17.250000,16.920000,17.040001,15.681769,19902400
2009-10-06,17.172501,17.174999,16.850000,17.065001,15.704775,36431200
2009-10-07,17.287500,17.834999,17.227501,17.715000,16.302961,49056800
2009-10-08,17.775000,18.007500,17.667500,17.932501,16.503130,24105200
2009-10-09,17.887501,18.322500,17.834999,18.235001,16.781519,20736800
2009-10-12,18.582500,18.735001,18.337500,18.424999,16.956377,19282400
2009-10-13,18.434999,18.745001,18.307501,18.667500,17.179546,23606000
2009-10-14,18.707500,18.812500,18.447500,18.700001,17.209455,27132800
2009-10-15,18.547501,18.959999,18.504999,18.770000,17.273878,22272400
2009-10-16,18.682501,18.770000,18.500000,18.572500,17.092115,14942000
2009-10-19,18.567499,18.750000,18.297501,18.737499,17.243963,14582800
2009-10-20,18.862499,18.975000,18.615000,18.762501,17.266970,16502800
2009-10-21,18.705000,19.247499,18.705000,18.797501,17.299185,16275600
2009-10-22,18.900000,18.969999,18.565001,18.922501,17.414215,21757600
2009-10-23,18.982500,19.022499,18.407499,18.530001,17.053007,25499200
2009-10-26,18.742500,18.957500,18.115000,18.195000,16.744709,34836400
2009-10-27,18.402500,18.612499,18.127501,18.475000,17.002390,40189600
2009-10-28,18.735001,19.504999,18.690001,19.142500,17.616674,77930400
2009-10-29,19.252501,19.549999,18.957500,19.320000,17.780035,41498400
2009-10-30,19.240000,19.375000,18.790001,18.940001,17.430326,27308800
2009-11-02,19.022499,19.542500,18.957500,19.322500,17.782330,25322800
2009-11-03,19.192499,19.417500,18.950001,19.412500,17.865158,26090800
2009-11-04,19.575001,19.875000,19.530001,19.577499,18.017010,24364000
2009-11-05,19.629999,19.937500,19.567499,19.897499,18.311499,16350400
2009-11-06,19.750000,19.975000,19.662500,19.917500,18.329905,15763600
2009-11-09,19.965000,20.410000,19.924999,20.290001,18.672710,26318800
2009-11-10,20.225000,20.372499,20.139999,20.275000,18.658911,19660000
2009-11-11,20.405001,20.492500,20.094999,20.205000,18.594492,14662800
2009-11-12,20.170000,20.272499,19.832500,19.980000,18.415907,12969200
2009-11-13,19.982500,20.047501,19.687500,20.000000,18.434341,13697600
2009-11-16,20.025000,20.097500,19.805000,19.887501,18.330652,23030400
2009-11-17,19.889999,20.170000,19.822500,20.137501,18.561079,15734000
2009-11-18,20.047501,20.217501,19.915001,20.097500,18.524206,11470800
2009-11-19,19.992500,20.387501,19.557501,20.045000,18.475821,36533600
2009-11-20,19.930000,20.110001,19.907499,20.000000,18.434341,12538400
2009-11-23,20.195000,20.200001,19.977501,20.110001,18.535730,17463600
2009-11-24,20.087500,20.160000,19.900000,20.155001,18.577211,12153200
2009-11-25,20.200001,20.475000,20.092501,20.447500,18.846811,11494800
2009-11-27,20.020000,20.209999,19.900000,20.082500,18.510386,9295200
2009-11-30,20.082500,20.344999,20.049999,20.250000,18.664770,15704800
2009-12-01,20.360001,20.850000,20.250000,20.742500,19.118717,24410000
2009-12-02,20.762501,20.850000,20.520000,20.555000,18.945896,12852800
2009-12-03,20.587500,20.657499,19.982500,20.007500,18.441257,19122800
2009-12-04,20.272499,20.397499,19.677500,20.067499,18.496563,21865600
2009-12-07,20.065001,20.160000,19.959999,19.982500,18.418213,9660800
2009-12-08,19.905001,20.102501,19.887501,19.997499,18.432037,10418800
2009-12-09,19.905001,20.482500,19.875000,20.437500,18.837601,16743600
2009-12-10,20.469999,20.690001,20.344999,20.580000,18.968945,14546800
2009-12-11,20.572500,20.600000,20.285000,20.334999,18.743122,11518800
2009-12-14,21.240000,21.477501,20.872499,21.192499,19.533487,70498800
2009-12-15,21.057501,21.549999,20.975000,21.535000,19.849180,38040000
2009-12-16,21.559999,21.870001,21.465000,21.757500,20.054255,33778800
2009-12-17,21.622499,21.850000,21.375000,21.757500,20.054255,38240000
2009-12-18,21.850000,22.422501,21.847500,22.242500,20.501297,337533600
2009-12-21,22.240000,22.267500,21.657499,21.877501,20.164871,44560800
2009-12-22,21.915001,21.992500,21.465000,21.575001,19.886051,28816800
2009-12-23,21.615000,21.750000,21.412500,21.537500,19.851486,23111600
2009-12-24,21.647499,21.700001,21.450001,21.572500,19.883743,6912400
2009-12-28,21.607500,21.750000,21.522499,21.690001,19.992043,13439600
2009-12-29,21.662500,22.070000,21.662500,22.004999,20.282385,18743200
2009-12-30,21.867500,22.070000,21.867500,22.035000,20.310040,12350800
2009-12-31,21.995001,22.045000,21.792500,21.865000,20.153343,12643600
2010-01-04,22.000000,22.192499,21.865000,22.035000,20.310040,20180000
2010-01-05,21.825001,21.882500,21.500000,21.782499,20.077301,25833600
2010-01-06,21.752501,21.770000,21.475000,21.490000,19.807703,16254000
2010-01-07,21.492500,21.750000,21.387501,21.690001,19.992043,27841200
2010-01-08,21.705000,21.847500,21.557501,21.750000,20.047340,11907200
2010-01-11,21.877501,21.985001,21.542500,21.687500,19.989740,12912000
2010-01-12,21.645000,21.762501,21.462500,21.584999,19.895262,12842000
2010-01-13,21.615000,21.799999,21.487499,21.785000,20.079611,13428800
2010-01-14,21.742500,21.882500,21.625000,21.860001,20.148737,18379600
2010-01-15,21.870001,21.885000,21.480000,21.535000,19.849180,21295200
2010-01-19,21.542500,22.102501,21.424999,21.962500,20.243217,15239600
2010-01-20,21.920000,21.934999,21.577499,21.855000,20.144129,12771200
2010-01-21,21.862499,21.975000,21.030001,21.112499,19.459759,28140800
2010-01-22,21.007500,21.097500,20.410000,20.682501,19.063410,29776400
2010-01-25,20.850000,20.952499,20.352501,20.507500,18.902119,16147200
2010-01-26,20.337500,20.635000,20.247499,20.287500,18.699339,12437600
2010-01-27,20.219999,21.032499,20.152500,20.977501,19.335318,19335200
2010-01-28,21.090000,21.120001,20.352501,20.662500,19.044977,13070800
2010-01-29,20.650000,21.245001,20.467501,20.507500,18.902119,20281600
2010-02-01,20.572500,21.187500,20.549999,20.915001,19.277719,16098000
2010-02-02,21.065001,21.117500,20.875000,21.002501,19.358368,14441600
2010-02-03,21.059999,21.122499,20.525000,20.879999,19.245453,32197600
2010-02-04,21.312500,21.545000,20.700001,20.762501,19.137150,66486800
2010-02-05,20.830000,20.965000,20.135000,20.639999,19.024246,38687200
2010-02-08,20.725000,21.094999,20.639999,20.762501,19.137150,23966800
2010-02-09,20.922501,21.032499,20.674999,20.817499,19.187847,17968000
2010-02-10,20.872499,20.977501,20.722500,20.910000,19.302080,14572800
2010-02-11,20.947500,21.302500,20.812500,21.285000,19.648249,18044800
2010-02-12,21.125000,21.235001,20.912500,21.195000,19.565168,22114800
2010-02-16,21.307501,21.485001,21.299999,21.469999,19.819021,16065600
2010-02-17,21.502501,21.635000,21.440001,21.605000,19.943636,14976800
2010-02-18,21.500000,21.862499,21.500000,21.740000,20.068254,15289200
2010-02-19,21.500000,21.745001,21.372499,21.702499,20.033640,13672000
2010-02-22,21.762501,21.940001,21.702499,21.727501,20.056719,11572800
2010-02-23,21.754999,21.897499,21.514999,21.530001,19.874405,19129200
2010-02-24,21.555000,21.652500,21.187500,21.407499,19.761324,16210000
2010-02-25,21.187500,21.360001,20.934999,21.307501,19.669014,14140800
2010-02-26,21.395000,21.430000,21.254999,21.320000,19.680550,12476400
2010-03-01,21.375000,21.735001,21.320000,21.705000,20.035950,13495200
2010-03-02,21.705000,21.745001,21.562500,21.612499,19.950558,12901200
2010-03-03,21.650000,21.802500,21.559999,21.700001,20.031340,13658000
2010-03-04,21.750000,21.862499,21.532499,21.760000,20.086712,14576800
2010-03-05,21.850000,22.139999,21.775000,22.127501,20.425957,19503600
2010-03-08,22.112499,22.732500,22.022499,22.657499,20.915199,31258400
2010-03-09,22.562500,22.917500,22.465000,22.537500,20.804436,36690800
2010-03-10,22.434999,22.952499,22.387501,22.879999,21.120594,28438800
2010-03-11,22.742500,23.320000,22.700001,23.184999,21.402142,55125200
2010-03-12,23.292500,23.407499,23.162500,23.312500,21.519836,28641200
2010-03-15,23.217501,23.287500,22.780001,23.102501,21.325983,20734000
2010-03-16,23.170000,23.227501,22.837500,22.912500,21.150597,19068000
2010-03-17,23.030001,23.102501,22.809999,22.877501,21.118280,14785200
2010-03-18,22.875000,22.955000,22.520000,22.532499,20.799812,18766000
2010-03-19,22.209999,22.687500,22.172501,22.209999,20.502113,24224000
2010-03-22,22.097500,22.437500,22.045000,22.309999,20.594421,16674400
2010-03-23,22.375000,22.575001,22.312500,22.495001,20.765205,13516400
2010-03-24,22.400000,22.485001,22.147499,22.187500,20.481344,15611600
2010-03-25,22.420000,22.945000,22.372499,22.602501,20.864435,20353600
2010-03-26,22.682501,22.812500,22.412500,22.562500,20.827511,13536000
2010-03-29,22.642500,22.790001,22.535000,22.559999,20.825201,11134400
2010-03-30,22.617500,22.959999,22.584999,22.750000,21.000584,16330800
2010-03-31,22.674999,23.049999,22.629999,22.757500,21.007515,12504400
2010-04-01,22.920000,23.145000,22.827499,23.137501,21.358295,17464400
2010-04-05,23.262501,23.299999,23.025000,23.117500,21.339842,15363200
2010-04-06,23.007500,23.332500,22.952499,23.100000,21.323681,13813600
2010-04-07,23.125000,23.125000,22.657499,22.677500,20.933676,14750400
2010-04-08,22.665001,23.020000,22.625000,22.872499,21.113670,10770000
2010-04-09,22.985001,23.152500,22.912500,23.129999,21.351372,9567200
2010-04-12,23.262501,23.372499,23.125000,23.297501,21.505995,9323200
2010-04-13,23.352501,23.447500,23.040001,23.197500,21.413677,11436000
2010-04-14,23.290001,23.610001,23.215000,23.565001,21.752920,17329200
2010-04-15,23.590000,23.815001,23.482500,23.612499,21.796762,20639200
2010-04-16,23.520000,23.727501,23.200001,23.462500,21.658306,18766400
2010-04-19,23.299999,23.545000,23.020000,23.280001,21.489832,12586400
2010-04-20,23.412500,23.522499,23.125000,23.512501,21.704454,9090400
2010-04-21,23.587500,23.594999,23.215000,23.282499,21.492136,11365600
2010-04-22,23.205000,23.799999,23.115000,23.785000,21.955999,14658400
2010-04-23,24.049999,24.205000,23.807501,24.147499,22.290630,12498800
2010-04-26,24.257500,24.297501,23.885000,24.000000,22.154470,18274800
2010-04-27,23.987499,24.057501,23.222500,23.237499,21.450600,17868400
2010-04-28,23.430000,23.514999,23.075001,23.402500,21.602915,20395200
2010-04-29,23.442499,23.650000,23.025000,23.205000,21.420603,29408000
2010-04-30,23.320000,23.342501,22.504999,22.557501,20.822891,25059600
2010-05-03,22.637501,22.817499,22.105000,22.317499,20.601349,31020000
2010-05-04,22.334999,22.737499,22.030001,22.092501,20.393652,30622800
2010-05-05,21.690001,21.987499,21.000000,21.607500,19.945948,37174400
2010-05-06,21.462500,21.639999,18.977501,20.730000,19.135921,63938000
2010-05-07,20.764999,21.042500,20.187500,20.572500,18.990536,45519200
2010-05-10,21.562500,21.799999,21.482500,21.497499,19.844400,35106800
2010-05-11,21.282499,21.312500,20.785000,21.040001,19.422089,47244000
2010-05-12,21.260000,21.887501,21.187500,21.420000,19.802279,37131600
2010-05-13,21.469999,21.995001,21.129999,21.432501,19.813822,31835600
2010-05-14,19.667500,19.972500,18.980000,19.315001,17.856253,169829200
2010-05-17,19.692499,19.809999,18.417500,18.677500,17.266905,90552000
2010-05-18,18.770000,19.002501,17.072500,17.522499,16.199131,189331200
2010-05-19,17.677500,18.549999,17.677500,18.242500,16.864746,131631200
2010-05-20,18.000000,18.855000,17.777500,18.205000,16.830088,101612800
2010-05-21,18.002501,19.000000,18.002501,18.549999,17.149025,79601200
2010-05-24,18.860001,19.049999,18.437500,18.637501,17.229923,41148000
2010-05-25,18.264999,18.462500,17.942499,18.242500,16.864746,45448000
2010-05-26,18.535000,18.797501,18.340000,18.350000,16.964134,44406000
2010-05-27,18.750000,18.797501,18.227501,18.422501,17.031160,39094800
2010-05-28,18.342501,18.375000,18.000000,18.115000,16.746878,26581200
2010-06-01,18.122499,18.400000,17.840000,17.872499,16.522694,25082000
2010-06-02,17.865000,17.967501,17.504999,17.812500,16.467230,37608800
2010-06-03,17.982500,18.302500,17.915001,18.209999,16.834713,39125600
2010-06-04,17.762501,18.350000,17.762501,18.032499,16.670618,42138400
2010-06-07,18.000000,18.445000,17.887501,17.972500,16.615143,30615200
2010-06-08,18.027500,18.372499,17.772499,18.337500,16.952581,30502800
2010-06-09,18.530001,18.870001,18.295000,18.450001,17.056581,35586800
2010-06-10,18.907499,19.372499,18.750000,19.362499,17.900171,36380000
2010-06-11,19.127501,19.222500,18.837500,19.020000,17.583530,30177200
2010-06-14,19.237499,19.247499,18.424999,18.445000,17.051958,37456800
2010-06-15,18.617500,19.240000,18.475000,19.232500,17.779987,31226400
2010-06-16,19.045000,19.312500,18.902500,19.292500,17.835455,28142000
2010-06-17,19.452499,19.782499,19.315001,19.559999,18.082748,29133200
2010-06-18,19.627501,19.812500,19.065001,19.260000,17.805405,29732800
2010-06-21,19.490000,20.947500,18.855000,20.225000,18.697527,115862800
2010-06-22,20.250000,20.250000,19.657499,19.690001,18.202940,46870800
2010-06-23,19.740000,19.740000,19.202499,19.440001,17.971809,27933600
2010-06-24,19.282499,19.490000,18.940001,19.120001,17.675982,26277600
2010-06-25,19.257500,19.352501,18.912500,19.165001,17.717585,24130400
2010-06-28,19.247499,19.322500,18.787500,18.805000,17.384771,20523600
2010-06-29,18.570000,18.617500,17.775000,17.862499,16.513451,39851600
2010-06-30,17.915001,18.025000,17.677500,17.687500,16.351671,24716400
2010-07-01,17.750000,18.252501,17.527500,18.215000,16.839329,30360000
2010-07-02,18.309999,18.447500,18.145000,18.295000,16.913286,18801200
2010-07-06,18.457500,18.580000,17.947500,18.067499,16.702972,23726000
2010-07-07,18.170000,18.730000,18.037500,18.705000,17.292322,20873600
2010-07-08,18.875000,18.950001,18.510000,18.770000,17.352417,16231600
2010-07-09,19.059999,19.400000,18.905001,19.344999,17.883982,22479600
2010-07-12,18.997499,19.342501,18.969999,19.127501,17.682917,15832800
2010-07-13,19.450001,19.450001,18.867500,19.147499,17.701403,19931600
2010-07-14,19.142500,19.250000,18.912500,19.070000,17.629755,12814800
2010-07-15,19.097500,19.160000,18.565001,18.820000,17.398634,16489200
2010-07-16,18.400000,18.437500,17.817499,17.862499,16.513451,39060000
2010-07-19,18.052500,18.062500,17.717501,17.805000,16.460297,20019200
2010-07-20,17.677500,18.415001,17.625000,18.400000,17.010359,19106400
2010-07-21,18.497499,18.502501,17.982500,18.090000,16.723772,15907600
2010-07-22,18.287500,18.637501,18.254999,18.615000,17.209124,19493200
2010-07-23,18.617500,18.992500,18.512501,18.897499,17.470287,12660800
2010-07-26,18.922501,19.125000,18.837500,19.020000,17.583530,15792800
2010-07-27,19.250000,19.317499,18.967501,19.152500,17.706030,17352400
2010-07-28,19.037500,19.209999,18.775000,18.795000,17.375525,25205200
2010-07-29,18.690001,18.719999,17.837500,17.995001,16.635941,58866800
2010-07-30,17.897499,18.407499,17.842501,18.337500,16.952581,30784800
2010-08-02,17.745001,18.097500,17.742500,18.057501,16.693726,53846800
2010-08-03,17.907499,18.379999,17.857500,18.250000,16.871689,34164800
2010-08-04,18.302500,18.350000,18.094999,18.112499,16.744576,20499200
2010-08-05,18.032499,18.100000,17.830000,17.875000,16.525000,30787600
2010-08-06,17.787500,18.049999,17.715000,18.035000,16.672926,19362800
2010-08-09,18.280001,18.717501,18.202499,18.684999,17.273838,28612400
2010-08-10,18.514999,18.932501,18.514999,18.817499,17.396324,31068400
2010-08-11,18.500000,18.587500,18.250000,18.377501,17.017818,23113600
2010-08-12,18.195000,18.547501,18.132500,18.245001,16.895124,24677200
2010-08-13,18.235001,18.280001,18.037500,18.055000,16.719179,14566800
2010-08-16,18.020000,18.309999,17.950001,18.207500,16.860401,10700800
2010-08-17,18.362499,18.442499,18.110001,18.340000,16.983097,13334000
2010-08-18,18.270000,18.344999,18.129999,18.219999,16.871969,12232000
2010-08-19,18.105000,18.182501,17.875000,17.907499,16.582598,18442400
2010-08-20,17.822500,17.897499,17.395000,17.525000,16.228388,31538400
2010-08-23,17.637501,17.825001,17.400000,17.530001,16.233023,18389600
2010-08-24,17.377501,17.742500,17.250000,17.665001,16.358032,26747600
2010-08-25,17.577499,18.035000,17.567499,17.715000,16.404335,22398800
2010-08-26,17.802500,17.850000,17.469999,17.477501,16.184412,14099200
2010-08-27,17.597500,17.782499,17.400000,17.777500,16.462210,15654000
2010-08-30,17.742500,17.850000,17.385000,17.385000,16.098747,14000000
2010-08-31,17.385000,17.525000,17.002501,17.245001,15.969111,23217200
2010-09-01,17.457500,17.684999,17.267500,17.632500,16.327940,17290400
2010-09-02,17.745001,18.062500,17.665001,17.995001,16.663618,16776800
2010-09-03,18.250000,18.285000,18.020000,18.125000,16.784000,14072000
2010-09-07,17.967501,18.245001,17.834999,17.875000,16.552492,14419200
2010-09-08,17.587500,17.667500,17.075001,17.137501,15.869558,45012000
2010-09-09,17.195000,17.242500,16.517500,16.695000,15.459802,53064000
2010-09-10,16.709999,17.120001,16.670000,17.022499,15.763070,31392000
2010-09-13,17.000000,17.000000,16.225000,16.370001,15.158845,60549200
2010-09-14,16.407499,16.987499,16.387501,16.780001,15.538517,39616000
2010-09-15,16.930000,17.375000,16.900000,17.232500,15.957535,43076400
2010-09-16,17.202499,17.302500,17.014999,17.094999,15.830208,29800400
2010-09-17,17.192499,17.250000,17.047501,17.122499,15.855669,41961600
2010-09-20,17.125000,17.580000,17.017500,17.577499,16.277004,29386800
2010-09-21,17.612499,17.777500,17.379999,17.485001,16.191347,25300000
2010-09-22,17.520000,17.717501,17.487499,17.655001,16.348770,25826400
2010-09-23,17.512501,17.865000,17.475000,17.745001,16.432116,26984000
2010-09-24,17.937500,18.092501,17.840000,18.092501,16.753908,21028800
2010-09-27,18.192499,18.372499,17.975000,18.250000,16.899750,20098400
2010-09-28,18.232500,18.400000,18.137501,18.317499,16.962254,29212800
2010-09-29,18.252501,18.625000,18.219999,18.602501,17.226173,27882000
2010-09-30,18.684999,18.742500,18.452499,18.565001,17.191444,23144000
2010-10-01,18.684999,18.692499,18.292500,18.330000,16.973837,18121600
2010-10-04,18.315001,18.590000,18.145000,18.309999,16.955315,23152000
2010-10-05,18.530001,18.747499,18.415001,18.747499,17.360447,20658000
2010-10-06,18.764999,18.875000,18.450001,18.557501,17.184504,15120800
2010-10-07,18.570000,18.697500,18.385000,18.402500,17.040968,9975200
2010-10-08,18.422501,18.512501,18.292500,18.500000,17.131254,9381600
2010-10-11,18.462500,18.697500,18.457500,18.572500,17.198395,10399200
2010-10-12,18.530001,18.632500,18.389999,18.562500,17.189138,13899200
2010-10-13,18.677500,19.250000,18.575001,19.235001,17.811872,29848000
2010-10-14,19.165001,19.432501,19.072500,19.292500,17.865122,21303200
2010-10-15,19.440001,19.475000,19.155001,19.400000,17.964668,14348000
2010-10-18,19.377501,19.592501,19.187500,19.590000,18.140615,20168800
2010-10-19,19.402500,19.889999,19.309999,19.387501,17.953096,28970400
2010-10-20,19.440001,19.982500,19.315001,19.879999,18.409163,19824000
2010-10-21,19.862499,20.219999,19.645000,19.799999,18.335072,19506400
2010-10-22,19.787500,19.967501,19.677500,19.822500,18.355913,14815600
2010-10-25,20.002501,20.177500,19.912500,20.157499,18.666126,16515600
2010-10-26,20.045000,20.082500,19.844999,20.007500,18.527224,15630400
2010-10-27,20.072500,20.150000,19.790001,19.980000,18.501757,20665600
2010-10-28,19.834999,19.875000,18.830000,19.112499,17.698437,44460800
2010-10-29,19.100000,19.607500,19.084999,19.540001,18.094309,22865200
2010-11-01,19.645000,19.695000,19.174999,19.330000,17.899843,13677200
2010-11-02,19.540001,19.667500,19.370001,19.605000,18.154501,15381600
2010-11-03,19.642500,19.805000,19.500000,19.750000,18.288774,14124400
2010-11-04,19.927500,20.025000,19.764999,19.997499,18.517963,20202000
2010-11-05,20.067499,20.117500,19.787500,19.950001,18.473976,23766400
2010-11-08,19.850000,19.957500,19.650000,19.677500,18.221638,12224800
2010-11-09,19.747499,19.875000,19.510000,19.580000,18.131350,10806400
2010-11-10,19.625000,19.827499,19.502501,19.822500,18.355913,11910800
2010-11-11,19.727501,19.872499,19.510000,19.805000,18.339703,9205200
2010-11-12,19.642500,19.702499,19.227501,19.235001,17.811872,13316000
2010-11-15,19.379999,19.465000,19.080000,19.090000,17.677599,13310000
2010-11-16,18.889999,19.075001,18.565001,18.747499,17.360447,20359200
2010-11-17,18.725000,19.087500,18.715000,18.932501,17.566893,14880000
2010-11-18,19.067499,19.275000,19.042500,19.235001,17.847574,17200800
2010-11-19,19.200001,19.389999,19.190001,19.262501,17.873096,10312000
2010-11-22,19.167500,19.245001,18.820000,18.865000,17.504265,19955600
2010-11-23,18.750000,18.787500,18.627501,18.662500,17.316370,14625600
2010-11-24,18.877501,19.000000,18.787500,18.955000,17.587774,17354800
2010-11-26,18.825001,18.947500,18.807501,18.870001,17.508905,4349600
2010-11-29,18.807501,18.807501,18.230000,18.547501,17.209667,21576400
2010-11-30,18.385000,18.570000,18.312500,18.462500,17.130796,18542000
2010-12-01,18.735001,18.870001,18.612499,18.805000,17.448589,22343200
2010-12-02,18.892500,19.267500,18.877501,19.250000,17.861498,26758800
2010-12-03,19.182501,19.385000,19.055000,19.337500,17.942686,20678400
2010-12-06,19.325001,19.587500,19.287500,19.577499,18.165369,18351200
2010-12-07,19.747499,19.942499,19.202499,19.219999,17.833658,25374800
2010-12-08,19.250000,19.537500,19.250000,19.485001,18.079544,14308800
2010-12-09,19.537500,19.797501,19.325001,19.780001,18.353262,14858400
2010-12-10,19.757500,20.059999,19.757500,20.049999,18.603794,23734800
2010-12-13,20.075001,20.437500,19.875000,20.222500,18.763851,40988400
2010-12-14,20.192499,20.297501,20.037500,20.160000,18.705854,24787600
2010-12-15,20.047501,20.094999,19.187500,19.235001,17.847574,45802000
2010-12-16,19.295000,19.875000,16.647499,16.797501,15.585892,202230800
2010-12-17,17.075001,17.145000,16.625000,16.725000,15.518626,167890800
2010-12-20,16.875000,17.055000,16.750000,16.997499,15.771467,64190800
2010-12-21,17.170000,17.212500,16.969999,17.012501,15.785390,43468400
2010-12-22,17.067499,17.192499,17.014999,17.137501,15.901365,23286800
2010-12-23,17.082500,17.232500,17.065001,17.182501,15.943129,16600800
2010-12-27,17.170000,17.792500,17.162500,17.702499,16.425615,31037600
2010-12-28,17.840000,17.950001,17.625000,17.682501,16.407061,19129600
2010-12-29,17.727501,17.795000,17.582500,17.650000,16.376905,12998000
2010-12-30,17.680000,17.687500,17.530001,17.572500,16.304989,11019200
2010-12-31,17.570000,17.617500,17.487499,17.594999,16.325867,11102000
2011-01-03,17.600000,17.730000,17.547501,17.629999,16.358353,25710000
2011-01-04,17.732500,17.737499,17.565001,17.650000,16.376905,18138000
2011-01-05,17.709999,18.082500,17.670000,18.022499,16.722530,38512800
2011-01-06,18.182501,18.387501,18.127501,18.292500,16.973059,28358800
2011-01-07,18.360001,18.387501,18.125000,18.240000,16.924347,28248400
2011-01-10,18.174999,18.309999,17.945000,17.952499,16.657578,18202400
2011-01-11,18.012501,18.129999,17.887501,17.969999,16.673824,20593600
2011-01-12,18.000000,18.157499,17.997499,18.152500,16.843159,18545200
2011-01-13,18.282499,18.320000,17.730000,17.785000,16.502167,28109600
2011-01-14,17.817499,17.887501,17.684999,17.780001,16.497528,25165600
2011-01-18,17.817499,17.837500,17.684999,17.802500,16.518398,19341600
2011-01-19,17.740000,17.760000,17.112499,17.280001,16.033590,42852800
2011-01-20,17.172501,17.885000,16.877501,17.672501,16.397774,81365200
2011-01-21,17.627501,17.750000,17.477501,17.537500,16.272518,24783600
2011-01-24,17.557501,17.957500,17.545000,17.947500,16.652950,22922000
2011-01-25,17.792500,18.094999,17.577499,17.895000,16.604229,30279600
2011-01-26,17.975000,18.035000,17.737499,17.750000,16.469688,17839600
2011-01-27,17.764999,17.805000,17.627501,17.650000,16.376905,19417200
2011-01-28,17.700001,17.732500,17.355000,17.365000,16.112457,25048400
2011-01-31,17.475000,17.590000,17.337500,17.462500,16.202923,24602800
2011-02-01,17.552500,17.932501,17.552500,17.674999,16.400093,25448800
2011-02-02,17.767500,18.022499,17.687500,18.022499,16.722530,27162400
2011-02-03,17.932501,18.120001,17.750000,17.907499,16.615833,33462800
2011-02-04,17.995001,18.250000,17.900000,18.225000,16.910425,28833600
2011-02-07,18.245001,18.535000,18.230000,18.482500,17.149345,22240400
2011-02-08,18.492500,18.645000,18.455000,18.642500,17.297815,15376000
2011-02-09,18.445000,18.680000,18.275000,18.320000,17.032831,18674400
2011-02-10,18.225000,18.787500,18.225000,18.684999,17.372194,24752400
2011-02-11,18.650000,18.782499,18.570000,18.732500,17.416351,17280400
2011-02-14,18.747499,19.235001,18.625000,18.934999,17.604633,28970800
2011-02-15,18.927500,18.977501,18.772499,18.902500,17.574417,15855200
2011-02-16,18.934999,19.052500,18.865000,18.990000,17.655762,20147200
2011-02-17,18.937500,19.180000,18.862499,19.035000,17.697599,23475600
2011-02-18,19.145000,19.270000,18.892500,18.957500,17.625546,26009600
2011-02-22,18.584999,18.775000,18.277500,18.434999,17.139759,31588800
2011-02-23,18.410000,18.637501,18.195000,18.219999,16.939861,28714800
2011-02-24,18.165001,18.559999,18.157499,18.477501,17.179274,19613200
2011-02-25,18.545000,18.850000,18.545000,18.670000,17.358248,24869600
2011-02-28,18.715000,18.817499,18.257500,18.262501,16.979374,24857200
2011-03-01,18.467501,18.719999,18.127501,18.174999,16.898027,26993600
2011-03-02,18.145000,18.555000,18.127501,18.492500,17.193222,21544000
2011-03-03,18.674999,18.975000,18.639999,18.957500,17.625546,20388000
2011-03-04,18.965000,18.985001,18.504999,18.672501,17.360571,19520000
2011-03-07,18.650000,18.805000,18.500000,18.537500,17.235058,18637200
2011-03-08,18.612499,18.727501,18.327499,18.542500,17.239704,33497600
2011-03-09,18.600000,18.665001,18.325001,18.427500,17.132782,17861600
2011-03-10,18.330000,18.330000,17.807501,17.850000,16.595860,28557600
2011-03-11,17.844999,18.195000,17.805000,18.127501,16.853863,17335600
2011-03-14,17.975000,18.182501,17.907499,17.965000,16.702780,13971600
2011-03-15,17.725000,17.950001,17.612499,17.799999,16.549379,24180400
2011-03-16,17.855000,17.987499,17.670000,17.740000,16.493589,24056800
2011-03-17,17.897499,18.000000,17.782499,17.857500,16.602835,13790400
2011-03-18,18.030001,18.035000,17.730000,17.855000,16.600504,25268400
2011-03-21,17.959999,18.080000,17.907499,17.990000,16.726021,14807600
2011-03-22,17.950001,17.990000,17.799999,17.900000,16.642345,15354400
2011-03-23,17.837500,18.092501,17.837500,17.997499,16.732996,17580000
2011-03-24,18.055000,18.212500,17.885000,18.165001,16.888725,20558800
2011-03-25,18.120001,18.227501,18.012501,18.022499,16.756233,29466800
2011-03-28,18.097500,18.275000,17.990000,18.187500,16.909649,23174800
2011-03-29,18.090000,18.117500,17.937500,18.049999,16.781807,23558400
2011-03-30,18.485001,18.834999,18.417500,18.557501,17.253651,59673200
2011-03-31,18.627501,18.730000,18.400000,18.405001,17.111866,18555200
2011-04-01,18.497499,18.617500,18.315001,18.555000,17.251326,17270000
2011-04-04,18.547501,18.812500,18.510000,18.809999,17.488411,15529200
2011-04-05,18.795000,18.980000,18.700001,18.905001,17.576735,18078800
2011-04-06,18.927500,19.000000,18.882500,19.000000,17.665058,18132000
2011-04-07,19.027500,19.137501,18.930000,19.102501,17.760351,22079200
2011-04-08,19.205000,19.430000,19.080000,19.180000,17.832417,23977200
2011-04-11,19.200001,19.440001,19.174999,19.427500,18.062525,19004400
2011-04-12,19.230000,19.395000,19.192499,19.257500,17.904463,20512000
2011-04-13,19.340000,19.497499,19.299999,19.375000,18.013714,18258400
